letter,octave,velocity,time_on,time_off,duration,note_number
E,3,120,79320,79407,87,40
E,3,120,79440,79524,84,40
E,3,120,79560,79641,81,40
E,3,120,79680,79770,90,40
E,3,120,79800,79887,87,40
E,3,120,79920,80004,84,40
E,3,120,80040,80121,81,40
E,3,120,80160,80250,90,40
E,3,120,80280,80367,87,40
E,3,120,80400,80484,84,40
E,3,120,80520,80601,81,40
E,3,120,80640,80730,90,40
E,3,120,80760,80847,87,40
E,3,120,80880,80964,84,40
E,3,120,81000,81081,81,40
E,3,120,81120,81210,90,40
E,3,120,81240,81327,87,40
E,3,120,81360,81444,84,40
E,3,120,81480,81561,81,40
E,3,120,81600,81690,90,40
E,3,120,81720,81807,87,40
E,3,120,81840,81924,84,40
E,3,120,81960,82041,81,40
E,3,120,82080,82170,90,40
E,3,120,82200,82287,87,40
E,3,120,82320,82404,84,40
E,3,120,82440,82521,81,40
E,3,120,82560,82650,90,40
E,3,120,82680,82767,87,40
E,3,120,82800,82884,84,40
E,3,120,82920,83001,81,40
E,3,120,83040,83130,90,40
E,3,120,83160,83247,87,40
E,3,120,83280,83364,84,40
E,3,120,83400,83481,81,40
E,3,120,83520,83610,90,40
E,3,120,83640,83727,87,40
E,3,120,83760,83844,84,40
E,3,120,83880,83961,81,40
E,3,120,84000,84090,90,40
E,3,120,84120,84207,87,40
E,3,120,84240,84324,84,40
E,3,120,84360,84441,81,40
E,3,120,84480,84570,90,40
E,3,120,84600,84687,87,40
E,3,120,84720,84804,84,40
E,3,120,84840,84921,81,40
E,3,120,84960,85050,90,40
E,3,120,85080,85167,87,40
E,3,120,85200,85284,84,40
E,3,120,85320,85401,81,40
E,3,120,85440,85530,90,40
E,3,120,85560,85647,87,40
E,3,120,85680,85764,84,40
E,3,120,85800,85881,81,40
E,3,120,85920,86010,90,40
E,3,120,86040,86127,87,40
E,3,120,86160,86244,84,40
E,3,120,86280,86361,81,40
E,3,120,86400,86490,90,40
E,3,120,86520,86607,87,40
E,3,120,86640,86724,84,40
E,3,120,86760,86841,81,40
E,3,120,86880,86970,90,40
E,3,120,87000,87087,87,40
E,3,120,87120,87204,84,40
E,3,120,87240,87321,81,40
E,3,120,87360,87450,90,40
E,3,120,87480,87567,87,40
E,3,120,87600,87684,84,40
E,3,120,87720,87801,81,40
E,3,120,87840,87930,90,40
E,3,120,87960,88047,87,40
E,3,120,88080,88164,84,40
E,3,120,88200,88281,81,40
E,3,120,88320,88410,90,40
E,3,120,88440,88527,87,40
E,3,120,88560,88644,84,40
E,3,120,88680,88761,81,40
E,3,120,88800,88890,90,40
E,3,120,88920,89007,87,40
E,3,120,89040,89124,84,40
E,3,120,89160,89241,81,40
E,3,120,89280,89370,90,40
E,3,120,89400,89487,87,40
E,3,120,89520,89604,84,40
E,3,120,89640,89721,81,40
E,3,120,89760,89850,90,40
E,3,120,89880,89967,87,40
E,3,120,90000,90084,84,40
E,3,120,90120,90201,81,40
E,3,120,90240,90330,90,40
E,3,120,90360,90447,87,40
E,3,120,90480,90564,84,40
E,3,120,90600,90681,81,40
E,3,120,90720,90810,90,40
E,3,120,90840,90927,87,40
E,3,120,90960,91044,84,40
E,3,120,91080,91161,81,40
E,3,120,91200,91290,90,40
E,3,120,91320,91407,87,40
E,3,120,91440,91524,84,40
E,3,120,91560,91641,81,40
E,3,120,91680,91770,90,40
E,3,120,91800,91887,87,40
E,3,120,91920,92004,84,40
E,3,120,92040,92121,81,40
E,3,120,92160,92250,90,40
E,3,120,92280,92367,87,40
E,3,120,92400,92484,84,40
E,3,120,92520,92601,81,40
E,3,120,92640,92730,90,40
E,3,120,92760,92847,87,40
E,3,120,92880,92964,84,40
E,3,120,93000,93081,81,40
E,3,120,93120,93210,90,40
E,3,120,93240,93327,87,40
E,3,120,93360,93444,84,40
E,3,120,93480,93561,81,40
E,3,120,93600,93690,90,40
E,3,120,93720,93807,87,40
E,3,120,93840,93924,84,40
E,3,120,93960,94041,81,40
E,3,120,94080,94170,90,40
E,3,120,94200,94287,87,40
E,3,120,94320,94404,84,40
E,3,120,94440,94521,81,40
E,3,120,94560,94650,90,40
E,3,120,94680,94767,87,40
E,3,120,94800,94884,84,40
E,3,120,94920,95001,81,40
E,3,120,95040,95130,90,40
E,3,120,95160,95247,87,40
E,3,120,95280,95364,84,40
E,3,120,95400,95481,81,40
E,3,120,95520,95610,90,40
E,3,120,95640,95727,87,40
E,3,120,95760,95844,84,40
E,3,120,95880,95961,81,40
E,3,120,96000,96090,90,40
E,3,120,96120,96207,87,40
E,3,120,96240,96324,84,40
E,3,120,96360,96441,81,40
E,3,120,96480,96570,90,40
E,3,120,96600,96687,87,40
E,3,120,96720,96804,84,40
E,3,120,96840,96921,81,40
E,3,120,96960,97050,90,40
E,3,120,97080,97167,87,40
E,3,120,97200,97284,84,40
